Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","250","France","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","10397.076","A","Official figure",""
"RL","Land Use","250","France","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","8700.688","A","Official figure",""
"RL","Land Use","250","France","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","1696.388","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6602","Agriculture","2020","2020","1000 ha","37.058","I","Value imputed by a receiving agency",""
"RL","Land Use","254","French Guiana","5110","Area","6610","Agricultural land","2020","2020","1000 ha","37.058","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6620","Cropland","2020","2020","1000 ha","16.384","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6621","Arable land","2020","2020","1000 ha","10.55","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6630","Temporary crops","2020","2020","1000 ha","5.601","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.648","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","4.301","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5.834","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","20.674","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","18.297","B","Time series break",""
"RL","Land Use","254","French Guiana","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","2.377","B","Time series break",""
"RL","Land Use","258","French Polynesia","5110","Area","6602","Agriculture","2020","2020","1000 ha","31.5366","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","31.5366","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6620","Cropland","2020","2020","1000 ha","28.5","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6621","Arable land","2020","2020","1000 ha","2.5","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1.9302","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.1535","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.4163","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","26","I","Value imputed by a receiving agency",""
"RL","Land Use","258","French Polynesia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","3.0366","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6602","Agriculture","2020","2020","1000 ha","2153.236","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2153.236","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6620","Cropland","2020","2020","1000 ha","495","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6621","Arable land","2020","2020","1000 ha","325","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6630","Temporary crops","2020","2020","1000 ha","250.9254","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","35.5662","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","38.5083","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6650","Permanent crops","2020","2020","1000 ha","170","I","Value imputed by a receiving agency",""
"RL","Land Use","266","Gabon","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1658.236","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6602","Agriculture","2020","2020","1000 ha","634","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","634","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6620","Cropland","2020","2020","1000 ha","447","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6621","Arable land","2020","2020","1000 ha","440","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","339.7144","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","48.1512","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","52.1344","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","270","Gambia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","187","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6602","Agriculture","2020","2020","1000 ha","2377.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2377.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2020","2020","1000 ha","437.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6621","Arable land","2020","2020","1000 ha","310","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","210","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","5.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","94.1","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","127.9","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1940","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","4","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","1936","I","Value imputed by a receiving agency",""
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2020","2020","1000 ha","18314","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2020","2020","1000 ha","16595","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2020","2020","1000 ha","11862","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6621","Arable land","2020","2020","1000 ha","11664","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6630","Temporary crops","2020","2020","1000 ha","8213","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","3093","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","358","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6650","Permanent crops","2020","2020","1000 ha","198","A","Official figure",""
"RL","Land Use","276","Germany","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","4730","A","Official figure",""
"RL","Land Use","288","Ghana","5110","Area","6602","Agriculture","2020","2020","1000 ha","12603.74","I","Value imputed by a receiving agency",""
"RL","Land Use","288","Ghana","5110","Area","6610","Agricultural land","2020","2020","1000 ha","12603.74","I","Value imputed by a receiving agency",""
"RL","Land Use","288","Ghana","5110","Area","6620","Cropland","2020","2020","1000 ha","7417.5","A","Official figure",""
"RL","Land Use","288","Ghana","5110","Area","6621","Arable land","2020","2020","1000 ha","4709.9","A","Official figure",""
"RL","Land Use","288","Ghana","5110","Area","6630","Temporary crops","2020","2020","1000 ha","3636.4114","I","Value imputed by a receiving agency",""
"RL","Land Use","288","Ghana","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","515.4257","I","Value imputed by a receiving agency",""
"RL","Land Use","288","Ghana","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","558.0629","I","Value imputed by a receiving agency",""
"RL","Land Use","288","Ghana","5110","Area","6650","Permanent crops","2020","2020","1000 ha","2707.6","A","Official figure",""
"RL","Land Use","288","Ghana","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","5186.24","I","Value imputed by a receiving agency",""
"RL","Land Use","300","Greece","5110","Area","6602","Agriculture","2020","2020","1000 ha","5631.9004","I","Value imputed by a receiving agency",""
"RL","Land Use","300","Greece","5110","Area","6610","Agricultural land","2020","2020","1000 ha","5624.6605","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6620","Cropland","2020","2020","1000 ha","2811.203","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6621","Arable land","2020","2020","1000 ha","1803.6602","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1658.5751","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","300","Greece","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","145.0851","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1007.5428","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","2813.4575","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","1803.8774","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","1009.5801","A","Official figure",""
"RL","Land Use","300","Greece","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","7.2399","I","Value imputed by a receiving agency",""
"RL","Land Use","304","Greenland","5110","Area","6602","Agriculture","2020","2020","1000 ha","243.11","I","Value imputed by a receiving agency",""
"RL","Land Use","304","Greenland","5110","Area","6610","Agricultural land","2020","2020","1000 ha","243.11","I","Value imputed by a receiving agency",""
"RL","Land Use","304","Greenland","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","243.11","A","Official figure",""
"RL","Land Use","304","Greenland","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","1.11","A","Official figure",""
"RL","Land Use","304","Greenland","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","242","A","Official figure",""
"RL","Land Use","308","Grenada","5110","Area","6602","Agriculture","2020","2020","1000 ha","8","I","Value imputed by a receiving agency",""
"RL","Land Use","308","Grenada","5110","Area","6610","Agricultural land","2020","2020","1000 ha","8","I","Value imputed by a receiving agency",""
"RL","Land Use","308","Grenada","5110","Area","6620","Cropland","2020","2020","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","308","Grenada","5110","Area","6621","Arable land","2020","2020","1000 ha","3","I","Value imputed by a receiving agency",""
